,id,home_id,date,value,address,bedrooms,bathrooms,sq_ft,year_built,for_sale,current_price,zillow_url,last_modified
394,394,34,1331593424585,155236,"600 Swanson Cv, Austin, TX 78748",3,6.0,1436.0,1996,True,320000,https://www.zillow.com/homedetails/600-Swanson-Cv-Austin-TX-78748/29510960_zpid/,2021-03-12 17:03:21.332959
395,395,34,1299974624585,168970,"600 Swanson Cv, Austin, TX 78748",3,6.0,1436.0,1996,True,320000,https://www.zillow.com/homedetails/600-Swanson-Cv-Austin-TX-78748/29510960_zpid/,2021-03-12 17:03:21.332959
396,396,34,1268438624585,165194,"600 Swanson Cv, Austin, TX 78748",3,6.0,1436.0,1996,True,320000,https://www.zillow.com/homedetails/600-Swanson-Cv-Austin-TX-78748/29510960_zpid/,2021-03-12 17:03:21.332959
397,397,34,1236899024585,167421,"600 Swanson Cv, Austin, TX 78748",3,6.0,1436.0,1996,True,320000,https://www.zillow.com/homedetails/600-Swanson-Cv-Austin-TX-78748/29510960_zpid/,2021-03-12 17:03:21.332959
398,398,34,1205363024585,160162,"600 Swanson Cv, Austin, TX 78748",3,6.0,1436.0,1996,True,320000,https://www.zillow.com/homedetails/600-Swanson-Cv-Austin-TX-78748/29510960_zpid/,2021-03-12 17:03:21.332959
399,399,34,1173740624585,147381,"600 Swanson Cv, Austin, TX 78748",3,6.0,1436.0,1996,True,320000,https://www.zillow.com/homedetails/600-Swanson-Cv-Austin-TX-78748/29510960_zpid/,2021-03-12 17:03:21.332959
400,400,34,1142208224585,135627,"600 Swanson Cv, Austin, TX 78748",3,6.0,1436.0,1996,True,320000,https://www.zillow.com/homedetails/600-Swanson-Cv-Austin-TX-78748/29510960_zpid/,2021-03-12 17:03:21.332959
401,401,34,1110672224585,135175,"600 Swanson Cv, Austin, TX 78748",3,6.0,1436.0,1996,True,320000,https://www.zillow.com/homedetails/600-Swanson-Cv-Austin-TX-78748/29510960_zpid/,2021-03-12 17:03:21.332959
402,402,35,1552431825409,390000,"1902 Pershing Dr, Austin, TX 78723",3,6.0,1684.0,1959,True,575000,https://www.zillow.com/homedetails/1902-Pershing-Dr-Austin-TX-78723/29392427_zpid/,2021-03-12 17:03:22.116093
403,403,35,1520895825409,360000,"1902 Pershing Dr, Austin, TX 78723",3,6.0,1684.0,1959,True,575000,https://www.zillow.com/homedetails/1902-Pershing-Dr-Austin-TX-78723/29392427_zpid/,2021-03-12 17:03:22.116093
404,404,35,1489359825409,284652,"1902 Pershing Dr, Austin, TX 78723",3,6.0,1684.0,1959,True,575000,https://www.zillow.com/homedetails/1902-Pershing-Dr-Austin-TX-78723/29392427_zpid/,2021-03-12 17:03:22.116093
405,405,35,1457827425409,256577,"1902 Pershing Dr, Austin, TX 78723",3,6.0,1684.0,1959,True,575000,https://www.zillow.com/homedetails/1902-Pershing-Dr-Austin-TX-78723/29392427_zpid/,2021-03-12 17:03:22.116093
406,406,35,1426201425409,233252,"1902 Pershing Dr, Austin, TX 78723",3,6.0,1684.0,1959,True,575000,https://www.zillow.com/homedetails/1902-Pershing-Dr-Austin-TX-78723/29392427_zpid/,2021-03-12 17:03:22.116093
407,407,35,1394665425409,212047,"1902 Pershing Dr, Austin, TX 78723",3,6.0,1684.0,1959,True,575000,https://www.zillow.com/homedetails/1902-Pershing-Dr-Austin-TX-78723/29392427_zpid/,2021-03-12 17:03:22.116093
408,408,35,1363129425409,192770,"1902 Pershing Dr, Austin, TX 78723",3,6.0,1684.0,1959,True,575000,https://www.zillow.com/homedetails/1902-Pershing-Dr-Austin-TX-78723/29392427_zpid/,2021-03-12 17:03:22.116093
409,409,35,1142208225409,130739,"1902 Pershing Dr, Austin, TX 78723",3,6.0,1684.0,1959,True,575000,https://www.zillow.com/homedetails/1902-Pershing-Dr-Austin-TX-78723/29392427_zpid/,2021-03-12 17:03:22.116093
410,410,35,1110672225409,118854,"1902 Pershing Dr, Austin, TX 78723",3,6.0,1684.0,1959,True,575000,https://www.zillow.com/homedetails/1902-Pershing-Dr-Austin-TX-78723/29392427_zpid/,2021-03-12 17:03:22.116093
411,411,36,1552431826159,463600,"7715 Shoal Creek Blvd, Austin, TX 78757",3,6.0,1696.0,1968,True,695000,https://www.zillow.com/homedetails/7715-Shoal-Creek-Blvd-Austin-TX-78757/29424649_zpid/,2021-03-12 17:03:23.013835
412,412,36,1520895826159,368000,"7715 Shoal Creek Blvd, Austin, TX 78757",3,6.0,1696.0,1968,True,695000,https://www.zillow.com/homedetails/7715-Shoal-Creek-Blvd-Austin-TX-78757/29424649_zpid/,2021-03-12 17:03:23.013835
413,413,36,1489359826159,370225,"7715 Shoal Creek Blvd, Austin, TX 78757",3,6.0,1696.0,1968,True,695000,https://www.zillow.com/homedetails/7715-Shoal-Creek-Blvd-Austin-TX-78757/29424649_zpid/,2021-03-12 17:03:23.013835
414,414,36,1457827426159,351085,"7715 Shoal Creek Blvd, Austin, TX 78757",3,6.0,1696.0,1968,True,695000,https://www.zillow.com/homedetails/7715-Shoal-Creek-Blvd-Austin-TX-78757/29424649_zpid/,2021-03-12 17:03:23.013835
415,415,36,1426201426159,330083,"7715 Shoal Creek Blvd, Austin, TX 78757",3,6.0,1696.0,1968,True,695000,https://www.zillow.com/homedetails/7715-Shoal-Creek-Blvd-Austin-TX-78757/29424649_zpid/,2021-03-12 17:03:23.013835
416,416,36,1394665426159,300075,"7715 Shoal Creek Blvd, Austin, TX 78757",3,6.0,1696.0,1968,True,695000,https://www.zillow.com/homedetails/7715-Shoal-Creek-Blvd-Austin-TX-78757/29424649_zpid/,2021-03-12 17:03:23.013835
417,417,36,1363129426159,272795,"7715 Shoal Creek Blvd, Austin, TX 78757",3,6.0,1696.0,1968,True,695000,https://www.zillow.com/homedetails/7715-Shoal-Creek-Blvd-Austin-TX-78757/29424649_zpid/,2021-03-12 17:03:23.013835
418,418,36,1331593426159,247995,"7715 Shoal Creek Blvd, Austin, TX 78757",3,6.0,1696.0,1968,True,695000,https://www.zillow.com/homedetails/7715-Shoal-Creek-Blvd-Austin-TX-78757/29424649_zpid/,2021-03-12 17:03:23.013835
419,419,36,1299974626159,242208,"7715 Shoal Creek Blvd, Austin, TX 78757",3,6.0,1696.0,1968,True,695000,https://www.zillow.com/homedetails/7715-Shoal-Creek-Blvd-Austin-TX-78757/29424649_zpid/,2021-03-12 17:03:23.013835
420,420,36,1268438626159,251853,"7715 Shoal Creek Blvd, Austin, TX 78757",3,6.0,1696.0,1968,True,695000,https://www.zillow.com/homedetails/7715-Shoal-Creek-Blvd-Austin-TX-78757/29424649_zpid/,2021-03-12 17:03:23.013835
421,421,36,1236899026159,247332,"7715 Shoal Creek Blvd, Austin, TX 78757",3,6.0,1696.0,1968,True,695000,https://www.zillow.com/homedetails/7715-Shoal-Creek-Blvd-Austin-TX-78757/29424649_zpid/,2021-03-12 17:03:23.013835
422,422,36,1205363026159,224847,"7715 Shoal Creek Blvd, Austin, TX 78757",3,6.0,1696.0,1968,True,695000,https://www.zillow.com/homedetails/7715-Shoal-Creek-Blvd-Austin-TX-78757/29424649_zpid/,2021-03-12 17:03:23.013835
423,423,36,1173740626159,223219,"7715 Shoal Creek Blvd, Austin, TX 78757",3,6.0,1696.0,1968,True,695000,https://www.zillow.com/homedetails/7715-Shoal-Creek-Blvd-Austin-TX-78757/29424649_zpid/,2021-03-12 17:03:23.013835
424,424,36,1142208226159,206576,"7715 Shoal Creek Blvd, Austin, TX 78757",3,6.0,1696.0,1968,True,695000,https://www.zillow.com/homedetails/7715-Shoal-Creek-Blvd-Austin-TX-78757/29424649_zpid/,2021-03-12 17:03:23.013835
425,425,36,1110672226159,182100,"7715 Shoal Creek Blvd, Austin, TX 78757",3,6.0,1696.0,1968,True,695000,https://www.zillow.com/homedetails/7715-Shoal-Creek-Blvd-Austin-TX-78757/29424649_zpid/,2021-03-12 17:03:23.013835
426,426,36,1015977826159,169495,"7715 Shoal Creek Blvd, Austin, TX 78757",3,6.0,1696.0,1968,True,695000,https://www.zillow.com/homedetails/7715-Shoal-Creek-Blvd-Austin-TX-78757/29424649_zpid/,2021-03-12 17:03:23.013835
427,427,37,1552431827129,303210,"4159 Steck Ave UNIT 101, Austin, TX 78759",3,6.0,1427.0,1977,True,343000,https://www.zillow.com/homedetails/4159-Steck-Ave-UNIT-101-Austin-TX-78759/58298467_zpid/,2021-03-12 17:03:23.965907
428,428,37,1520895827129,294964,"4159 Steck Ave UNIT 101, Austin, TX 78759",3,6.0,1427.0,1977,True,343000,https://www.zillow.com/homedetails/4159-Steck-Ave-UNIT-101-Austin-TX-78759/58298467_zpid/,2021-03-12 17:03:23.965907
429,429,37,1489359827129,271246,"4159 Steck Ave UNIT 101, Austin, TX 78759",3,6.0,1427.0,1977,True,343000,https://www.zillow.com/homedetails/4159-Steck-Ave-UNIT-101-Austin-TX-78759/58298467_zpid/,2021-03-12 17:03:23.965907
430,430,37,1457827427129,238289,"4159 Steck Ave UNIT 101, Austin, TX 78759",3,6.0,1427.0,1977,True,343000,https://www.zillow.com/homedetails/4159-Steck-Ave-UNIT-101-Austin-TX-78759/58298467_zpid/,2021-03-12 17:03:23.965907
431,431,37,1426201427129,181351,"4159 Steck Ave UNIT 101, Austin, TX 78759",3,6.0,1427.0,1977,True,343000,https://www.zillow.com/homedetails/4159-Steck-Ave-UNIT-101-Austin-TX-78759/58298467_zpid/,2021-03-12 17:03:23.965907
432,432,37,1394665427129,175647,"4159 Steck Ave UNIT 101, Austin, TX 78759",3,6.0,1427.0,1977,True,343000,https://www.zillow.com/homedetails/4159-Steck-Ave-UNIT-101-Austin-TX-78759/58298467_zpid/,2021-03-12 17:03:23.965907
433,433,37,1363129427129,167021,"4159 Steck Ave UNIT 101, Austin, TX 78759",3,6.0,1427.0,1977,True,343000,https://www.zillow.com/homedetails/4159-Steck-Ave-UNIT-101-Austin-TX-78759/58298467_zpid/,2021-03-12 17:03:23.965907
434,434,37,1331593427129,148697,"4159 Steck Ave UNIT 101, Austin, TX 78759",3,6.0,1427.0,1977,True,343000,https://www.zillow.com/homedetails/4159-Steck-Ave-UNIT-101-Austin-TX-78759/58298467_zpid/,2021-03-12 17:03:23.965907
435,435,37,1299974627129,170122,"4159 Steck Ave UNIT 101, Austin, TX 78759",3,6.0,1427.0,1977,True,343000,https://www.zillow.com/homedetails/4159-Steck-Ave-UNIT-101-Austin-TX-78759/58298467_zpid/,2021-03-12 17:03:23.965907
436,436,37,1268438627129,164775,"4159 Steck Ave UNIT 101, Austin, TX 78759",3,6.0,1427.0,1977,True,343000,https://www.zillow.com/homedetails/4159-Steck-Ave-UNIT-101-Austin-TX-78759/58298467_zpid/,2021-03-12 17:03:23.965907
437,437,37,1236899027129,164775,"4159 Steck Ave UNIT 101, Austin, TX 78759",3,6.0,1427.0,1977,True,343000,https://www.zillow.com/homedetails/4159-Steck-Ave-UNIT-101-Austin-TX-78759/58298467_zpid/,2021-03-12 17:03:23.965907
438,438,37,1205363027129,169053,"4159 Steck Ave UNIT 101, Austin, TX 78759",3,6.0,1427.0,1977,True,343000,https://www.zillow.com/homedetails/4159-Steck-Ave-UNIT-101-Austin-TX-78759/58298467_zpid/,2021-03-12 17:03:23.965907
439,439,37,1173740627129,136971,"4159 Steck Ave UNIT 101, Austin, TX 78759",3,6.0,1427.0,1977,True,343000,https://www.zillow.com/homedetails/4159-Steck-Ave-UNIT-101-Austin-TX-78759/58298467_zpid/,2021-03-12 17:03:23.965907
440,440,37,1142208227129,134297,"4159 Steck Ave UNIT 101, Austin, TX 78759",3,6.0,1427.0,1977,True,343000,https://www.zillow.com/homedetails/4159-Steck-Ave-UNIT-101-Austin-TX-78759/58298467_zpid/,2021-03-12 17:03:23.965907
441,441,38,1552431828064,224015,"9209 Magna Carta Loop, Austin, TX 78754",2,6.0,1848.0,2004,True,284900,https://www.zillow.com/homedetails/9209-Magna-Carta-Loop-Austin-TX-78754/63320803_zpid/,2021-03-12 17:03:24.908815
442,442,38,1520895828064,220571,"9209 Magna Carta Loop, Austin, TX 78754",2,6.0,1848.0,2004,True,284900,https://www.zillow.com/homedetails/9209-Magna-Carta-Loop-Austin-TX-78754/63320803_zpid/,2021-03-12 17:03:24.908815
443,443,38,1489359828064,183217,"9209 Magna Carta Loop, Austin, TX 78754",2,6.0,1848.0,2004,True,284900,https://www.zillow.com/homedetails/9209-Magna-Carta-Loop-Austin-TX-78754/63320803_zpid/,2021-03-12 17:03:24.908815
444,444,38,1457827428064,160716,"9209 Magna Carta Loop, Austin, TX 78754",2,6.0,1848.0,2004,True,284900,https://www.zillow.com/homedetails/9209-Magna-Carta-Loop-Austin-TX-78754/63320803_zpid/,2021-03-12 17:03:24.908815
445,445,38,1426201428064,144599,"9209 Magna Carta Loop, Austin, TX 78754",2,6.0,1848.0,2004,True,284900,https://www.zillow.com/homedetails/9209-Magna-Carta-Loop-Austin-TX-78754/63320803_zpid/,2021-03-12 17:03:24.908815
446,446,38,1394665428064,144449,"9209 Magna Carta Loop, Austin, TX 78754",2,6.0,1848.0,2004,True,284900,https://www.zillow.com/homedetails/9209-Magna-Carta-Loop-Austin-TX-78754/63320803_zpid/,2021-03-12 17:03:24.908815
447,447,38,1363129428064,103713,"9209 Magna Carta Loop, Austin, TX 78754",2,6.0,1848.0,2004,True,284900,https://www.zillow.com/homedetails/9209-Magna-Carta-Loop-Austin-TX-78754/63320803_zpid/,2021-03-12 17:03:24.908815
448,448,38,1331593428064,99811,"9209 Magna Carta Loop, Austin, TX 78754",2,6.0,1848.0,2004,True,284900,https://www.zillow.com/homedetails/9209-Magna-Carta-Loop-Austin-TX-78754/63320803_zpid/,2021-03-12 17:03:24.908815
449,449,38,1299974628064,132349,"9209 Magna Carta Loop, Austin, TX 78754",2,6.0,1848.0,2004,True,284900,https://www.zillow.com/homedetails/9209-Magna-Carta-Loop-Austin-TX-78754/63320803_zpid/,2021-03-12 17:03:24.908815
450,450,38,1268438628064,141504,"9209 Magna Carta Loop, Austin, TX 78754",2,6.0,1848.0,2004,True,284900,https://www.zillow.com/homedetails/9209-Magna-Carta-Loop-Austin-TX-78754/63320803_zpid/,2021-03-12 17:03:24.908815
451,451,38,1236899028064,139249,"9209 Magna Carta Loop, Austin, TX 78754",2,6.0,1848.0,2004,True,284900,https://www.zillow.com/homedetails/9209-Magna-Carta-Loop-Austin-TX-78754/63320803_zpid/,2021-03-12 17:03:24.908815
452,452,38,1205363028064,147453,"9209 Magna Carta Loop, Austin, TX 78754",2,6.0,1848.0,2004,True,284900,https://www.zillow.com/homedetails/9209-Magna-Carta-Loop-Austin-TX-78754/63320803_zpid/,2021-03-12 17:03:24.908815
453,453,38,1173740628064,148029,"9209 Magna Carta Loop, Austin, TX 78754",2,6.0,1848.0,2004,True,284900,https://www.zillow.com/homedetails/9209-Magna-Carta-Loop-Austin-TX-78754/63320803_zpid/,2021-03-12 17:03:24.908815
454,454,38,1142208228064,137273,"9209 Magna Carta Loop, Austin, TX 78754",2,6.0,1848.0,2004,True,284900,https://www.zillow.com/homedetails/9209-Magna-Carta-Loop-Austin-TX-78754/63320803_zpid/,2021-03-12 17:03:24.908815
455,455,41,1552431830784,376880,"5513 Honey Dew Ter, Austin, TX 78749",3,6.0,1596.0,1981,True,579900,https://www.zillow.com/homedetails/5513-Honey-Dew-Ter-Austin-TX-78749/29479117_zpid/,2021-03-12 17:03:27.629612
456,456,41,1520895830784,315504,"5513 Honey Dew Ter, Austin, TX 78749",3,6.0,1596.0,1981,True,579900,https://www.zillow.com/homedetails/5513-Honey-Dew-Ter-Austin-TX-78749/29479117_zpid/,2021-03-12 17:03:27.629612
457,457,41,1489359830784,291517,"5513 Honey Dew Ter, Austin, TX 78749",3,6.0,1596.0,1981,True,579900,https://www.zillow.com/homedetails/5513-Honey-Dew-Ter-Austin-TX-78749/29479117_zpid/,2021-03-12 17:03:27.629612
458,458,41,1457827430784,251678,"5513 Honey Dew Ter, Austin, TX 78749",3,6.0,1596.0,1981,True,579900,https://www.zillow.com/homedetails/5513-Honey-Dew-Ter-Austin-TX-78749/29479117_zpid/,2021-03-12 17:03:27.629612
459,459,41,1426201430784,228798,"5513 Honey Dew Ter, Austin, TX 78749",3,6.0,1596.0,1981,True,579900,https://www.zillow.com/homedetails/5513-Honey-Dew-Ter-Austin-TX-78749/29479117_zpid/,2021-03-12 17:03:27.629612
460,460,41,1394665430784,207998,"5513 Honey Dew Ter, Austin, TX 78749",3,6.0,1596.0,1981,True,579900,https://www.zillow.com/homedetails/5513-Honey-Dew-Ter-Austin-TX-78749/29479117_zpid/,2021-03-12 17:03:27.629612
461,461,41,1363129430784,189089,"5513 Honey Dew Ter, Austin, TX 78749",3,6.0,1596.0,1981,True,579900,https://www.zillow.com/homedetails/5513-Honey-Dew-Ter-Austin-TX-78749/29479117_zpid/,2021-03-12 17:03:27.629612
462,462,41,1331593430784,180102,"5513 Honey Dew Ter, Austin, TX 78749",3,6.0,1596.0,1981,True,579900,https://www.zillow.com/homedetails/5513-Honey-Dew-Ter-Austin-TX-78749/29479117_zpid/,2021-03-12 17:03:27.629612
463,463,41,1299974630784,181736,"5513 Honey Dew Ter, Austin, TX 78749",3,6.0,1596.0,1981,True,579900,https://www.zillow.com/homedetails/5513-Honey-Dew-Ter-Austin-TX-78749/29479117_zpid/,2021-03-12 17:03:27.629612
464,464,41,1268438630784,181736,"5513 Honey Dew Ter, Austin, TX 78749",3,6.0,1596.0,1981,True,579900,https://www.zillow.com/homedetails/5513-Honey-Dew-Ter-Austin-TX-78749/29479117_zpid/,2021-03-12 17:03:27.629612
465,465,41,1236899030784,186435,"5513 Honey Dew Ter, Austin, TX 78749",3,6.0,1596.0,1981,True,579900,https://www.zillow.com/homedetails/5513-Honey-Dew-Ter-Austin-TX-78749/29479117_zpid/,2021-03-12 17:03:27.629612
466,466,41,1205363030784,169486,"5513 Honey Dew Ter, Austin, TX 78749",3,6.0,1596.0,1981,True,579900,https://www.zillow.com/homedetails/5513-Honey-Dew-Ter-Austin-TX-78749/29479117_zpid/,2021-03-12 17:03:27.629612
467,467,41,1173740630784,154078,"5513 Honey Dew Ter, Austin, TX 78749",3,6.0,1596.0,1981,True,579900,https://www.zillow.com/homedetails/5513-Honey-Dew-Ter-Austin-TX-78749/29479117_zpid/,2021-03-12 17:03:27.629612
468,468,41,1142208230784,140071,"5513 Honey Dew Ter, Austin, TX 78749",3,6.0,1596.0,1981,True,579900,https://www.zillow.com/homedetails/5513-Honey-Dew-Ter-Austin-TX-78749/29479117_zpid/,2021-03-12 17:03:27.629612
469,469,41,1110672230784,138093,"5513 Honey Dew Ter, Austin, TX 78749",3,6.0,1596.0,1981,True,579900,https://www.zillow.com/homedetails/5513-Honey-Dew-Ter-Austin-TX-78749/29479117_zpid/,2021-03-12 17:03:27.629612
470,470,41,1015977830784,126128,"5513 Honey Dew Ter, Austin, TX 78749",3,6.0,1596.0,1981,True,579900,https://www.zillow.com/homedetails/5513-Honey-Dew-Ter-Austin-TX-78749/29479117_zpid/,2021-03-12 17:03:27.629612
471,471,42,1552431831718,520356,"4304 Wildridge Cir, Austin, TX 78759",3,6.0,1643.0,1972,True,650000,https://www.zillow.com/homedetails/4304-Wildridge-Cir-Austin-TX-78759/58299551_zpid/,2021-03-12 17:03:28.440934
472,472,42,1520895831718,513563,"4304 Wildridge Cir, Austin, TX 78759",3,6.0,1643.0,1972,True,650000,https://www.zillow.com/homedetails/4304-Wildridge-Cir-Austin-TX-78759/58299551_zpid/,2021-03-12 17:03:28.440934
473,473,42,1489359831718,484993,"4304 Wildridge Cir, Austin, TX 78759",3,6.0,1643.0,1972,True,650000,https://www.zillow.com/homedetails/4304-Wildridge-Cir-Austin-TX-78759/58299551_zpid/,2021-03-12 17:03:28.440934
474,474,42,1457827431718,441388,"4304 Wildridge Cir, Austin, TX 78759",3,6.0,1643.0,1972,True,650000,https://www.zillow.com/homedetails/4304-Wildridge-Cir-Austin-TX-78759/58299551_zpid/,2021-03-12 17:03:28.440934
475,475,42,1426201431718,422231,"4304 Wildridge Cir, Austin, TX 78759",3,6.0,1643.0,1972,True,650000,https://www.zillow.com/homedetails/4304-Wildridge-Cir-Austin-TX-78759/58299551_zpid/,2021-03-12 17:03:28.440934
476,476,42,1394665431718,383846,"4304 Wildridge Cir, Austin, TX 78759",3,6.0,1643.0,1972,True,650000,https://www.zillow.com/homedetails/4304-Wildridge-Cir-Austin-TX-78759/58299551_zpid/,2021-03-12 17:03:28.440934
477,477,42,1363129431718,348951,"4304 Wildridge Cir, Austin, TX 78759",3,6.0,1643.0,1972,True,650000,https://www.zillow.com/homedetails/4304-Wildridge-Cir-Austin-TX-78759/58299551_zpid/,2021-03-12 17:03:28.440934
478,478,42,1331593431718,321323,"4304 Wildridge Cir, Austin, TX 78759",3,6.0,1643.0,1972,True,650000,https://www.zillow.com/homedetails/4304-Wildridge-Cir-Austin-TX-78759/58299551_zpid/,2021-03-12 17:03:28.440934
479,479,42,1299974631718,324927,"4304 Wildridge Cir, Austin, TX 78759",3,6.0,1643.0,1972,True,650000,https://www.zillow.com/homedetails/4304-Wildridge-Cir-Austin-TX-78759/58299551_zpid/,2021-03-12 17:03:28.440934
480,480,42,1268438631718,331972,"4304 Wildridge Cir, Austin, TX 78759",3,6.0,1643.0,1972,True,650000,https://www.zillow.com/homedetails/4304-Wildridge-Cir-Austin-TX-78759/58299551_zpid/,2021-03-12 17:03:28.440934
481,481,42,1236899031718,345384,"4304 Wildridge Cir, Austin, TX 78759",3,6.0,1643.0,1972,True,650000,https://www.zillow.com/homedetails/4304-Wildridge-Cir-Austin-TX-78759/58299551_zpid/,2021-03-12 17:03:28.440934
482,482,42,1205363031718,313985,"4304 Wildridge Cir, Austin, TX 78759",3,6.0,1643.0,1972,True,650000,https://www.zillow.com/homedetails/4304-Wildridge-Cir-Austin-TX-78759/58299551_zpid/,2021-03-12 17:03:28.440934
483,483,42,1173740631718,285441,"4304 Wildridge Cir, Austin, TX 78759",3,6.0,1643.0,1972,True,650000,https://www.zillow.com/homedetails/4304-Wildridge-Cir-Austin-TX-78759/58299551_zpid/,2021-03-12 17:03:28.440934
484,484,42,1142208231718,259492,"4304 Wildridge Cir, Austin, TX 78759",3,6.0,1643.0,1972,True,650000,https://www.zillow.com/homedetails/4304-Wildridge-Cir-Austin-TX-78759/58299551_zpid/,2021-03-12 17:03:28.440934
485,485,42,1110672231718,235902,"4304 Wildridge Cir, Austin, TX 78759",3,6.0,1643.0,1972,True,650000,https://www.zillow.com/homedetails/4304-Wildridge-Cir-Austin-TX-78759/58299551_zpid/,2021-03-12 17:03:28.440934
486,486,42,1015977831718,214657,"4304 Wildridge Cir, Austin, TX 78759",3,6.0,1643.0,1972,True,650000,https://www.zillow.com/homedetails/4304-Wildridge-Cir-Austin-TX-78759/58299551_zpid/,2021-03-12 17:03:28.440934
487,487,44,1552431833295,288800,"12009 Swearingen Dr, Austin, TX 78758",4,,1937.0,1985,True,687000,https://www.zillow.com/homedetails/12009-Swearingen-Dr-Austin-TX-78758/29436561_zpid/,2021-03-12 17:03:30.100928
488,488,44,1520895833295,261851,"12009 Swearingen Dr, Austin, TX 78758",4,,1937.0,1985,True,687000,https://www.zillow.com/homedetails/12009-Swearingen-Dr-Austin-TX-78758/29436561_zpid/,2021-03-12 17:03:30.100928
489,489,44,1489359833295,245560,"12009 Swearingen Dr, Austin, TX 78758",4,,1937.0,1985,True,687000,https://www.zillow.com/homedetails/12009-Swearingen-Dr-Austin-TX-78758/29436561_zpid/,2021-03-12 17:03:30.100928
490,490,44,1457827433295,205641,"12009 Swearingen Dr, Austin, TX 78758",4,,1937.0,1985,True,687000,https://www.zillow.com/homedetails/12009-Swearingen-Dr-Austin-TX-78758/29436561_zpid/,2021-03-12 17:03:30.100928
491,491,44,1426201433295,169852,"12009 Swearingen Dr, Austin, TX 78758",4,,1937.0,1985,True,687000,https://www.zillow.com/homedetails/12009-Swearingen-Dr-Austin-TX-78758/29436561_zpid/,2021-03-12 17:03:30.100928
492,492,44,1394665433295,160045,"12009 Swearingen Dr, Austin, TX 78758",4,,1937.0,1985,True,687000,https://www.zillow.com/homedetails/12009-Swearingen-Dr-Austin-TX-78758/29436561_zpid/,2021-03-12 17:03:30.100928
493,493,44,1363129433295,161331,"12009 Swearingen Dr, Austin, TX 78758",4,,1937.0,1985,True,687000,https://www.zillow.com/homedetails/12009-Swearingen-Dr-Austin-TX-78758/29436561_zpid/,2021-03-12 17:03:30.100928
494,494,44,1331593433295,154000,"12009 Swearingen Dr, Austin, TX 78758",4,,1937.0,1985,True,687000,https://www.zillow.com/homedetails/12009-Swearingen-Dr-Austin-TX-78758/29436561_zpid/,2021-03-12 17:03:30.100928
495,495,44,1299974633295,185304,"12009 Swearingen Dr, Austin, TX 78758",4,,1937.0,1985,True,687000,https://www.zillow.com/homedetails/12009-Swearingen-Dr-Austin-TX-78758/29436561_zpid/,2021-03-12 17:03:30.100928
496,496,44,1268438633295,186298,"12009 Swearingen Dr, Austin, TX 78758",4,,1937.0,1985,True,687000,https://www.zillow.com/homedetails/12009-Swearingen-Dr-Austin-TX-78758/29436561_zpid/,2021-03-12 17:03:30.100928
497,497,44,1236899033295,206180,"12009 Swearingen Dr, Austin, TX 78758",4,,1937.0,1985,True,687000,https://www.zillow.com/homedetails/12009-Swearingen-Dr-Austin-TX-78758/29436561_zpid/,2021-03-12 17:03:30.100928
498,498,44,1205363033295,195742,"12009 Swearingen Dr, Austin, TX 78758",4,,1937.0,1985,True,687000,https://www.zillow.com/homedetails/12009-Swearingen-Dr-Austin-TX-78758/29436561_zpid/,2021-03-12 17:03:30.100928
499,499,44,1173740633295,177947,"12009 Swearingen Dr, Austin, TX 78758",4,,1937.0,1985,True,687000,https://www.zillow.com/homedetails/12009-Swearingen-Dr-Austin-TX-78758/29436561_zpid/,2021-03-12 17:03:30.100928
500,500,44,1142208233295,156929,"12009 Swearingen Dr, Austin, TX 78758",4,,1937.0,1985,True,687000,https://www.zillow.com/homedetails/12009-Swearingen-Dr-Austin-TX-78758/29436561_zpid/,2021-03-12 17:03:30.100928
501,501,44,1110672233295,158937,"12009 Swearingen Dr, Austin, TX 78758",4,,1937.0,1985,True,687000,https://www.zillow.com/homedetails/12009-Swearingen-Dr-Austin-TX-78758/29436561_zpid/,2021-03-12 17:03:30.100928
502,502,44,1015977833295,146809,"12009 Swearingen Dr, Austin, TX 78758",4,,1937.0,1985,True,687000,https://www.zillow.com/homedetails/12009-Swearingen-Dr-Austin-TX-78758/29436561_zpid/,2021-03-12 17:03:30.100928
503,503,45,1552431834165,5384000,"1607 Manana St, Austin, TX 78730",8,6.0,10887.0,2003,True,10995000,https://www.zillow.com/homedetails/1607-Manana-St-Austin-TX-78730/64472521_zpid/,2021-03-12 17:03:30.887736
504,504,45,1520895834165,5384000,"1607 Manana St, Austin, TX 78730",8,6.0,10887.0,2003,True,10995000,https://www.zillow.com/homedetails/1607-Manana-St-Austin-TX-78730/64472521_zpid/,2021-03-12 17:03:30.887736
505,505,45,1489359834165,5179664,"1607 Manana St, Austin, TX 78730",8,6.0,10887.0,2003,True,10995000,https://www.zillow.com/homedetails/1607-Manana-St-Austin-TX-78730/64472521_zpid/,2021-03-12 17:03:30.887736
506,506,45,1457827434165,4708785,"1607 Manana St, Austin, TX 78730",8,6.0,10887.0,2003,True,10995000,https://www.zillow.com/homedetails/1607-Manana-St-Austin-TX-78730/64472521_zpid/,2021-03-12 17:03:30.887736
507,507,45,1426201434165,4280714,"1607 Manana St, Austin, TX 78730",8,6.0,10887.0,2003,True,10995000,https://www.zillow.com/homedetails/1607-Manana-St-Austin-TX-78730/64472521_zpid/,2021-03-12 17:03:30.887736
