id,address,bedrooms,bathrooms,sq_ft,year_built,for_sale,current_price,zillow_url,last_modified
2266,"30 E 22nd St APT 6C, New York, NY 10010",0,6,,1925,TRUE,399000,https://www.zillow.com/homedetails/30-E-22nd-St-APT-6C-New-York-NY-10010/72516431_zpid/,03:10.1
2267,"495 E 7th St APT 6H, Brooklyn, NY 11218",0,6,600,1962,TRUE,299000,https://www.zillow.com/homedetails/495-E-7th-St-APT-6H-Brooklyn-NY-11218/245055143_zpid/,03:11.4
2268,"64-33 184th St, Fresh Meadows, NY 11365",64,6,,1950,TRUE,880000,https://www.zillow.com/homedetails/64-33-184th-St-Fresh-Meadows-NY-11365/2073545945_zpid/,03:12.1
2269,"48 E 81st St, New York, NY 10028",3,,7443,1924,TRUE,22000000,https://www.zillow.com/homedetails/48-E-81st-St-New-York-NY-10028/121198977_zpid/,03:13.2
2270,"327 Saint Marks Ave, Brooklyn, NY 11238",220,6,,1920,TRUE,2450000,https://www.zillow.com/homedetails/327-Saint-Marks-Ave-Brooklyn-NY-11238/2072446845_zpid/,03:14.0
2271,"2171 Bragg St APT 4D, Brooklyn, NY 11229",2,6,,2171,TRUE,165000,https://www.zillow.com/homedetails/2171-Bragg-St-APT-4D-Brooklyn-NY-11229/2073551106_zpid/,03:14.9
2272,"521 Willow Rd E #1, Staten Island, NY 10314",3,6,,1978,TRUE,459000,https://www.zillow.com/homedetails/521-Willow-Rd-E-1-Staten-Island-NY-10314/32303554_zpid/,03:16.0
2273,"424 E 115th St #2C, New York, NY 10029",0,6,200,1910,TRUE,110000,https://www.zillow.com/homedetails/424-E-115th-St-2C-New-York-NY-10029/2078858054_zpid/,03:17.2
2274,"303 W 122nd St #64, New York, NY 10027",1,6,1090,1913,TRUE,365000,https://www.zillow.com/homedetails/303-W-122nd-St-64-New-York-NY-10027/244885198_zpid/,03:18.4
2275,"8105 4th Ave APT 2B, Brooklyn, NY 11209",2,6,1100,1954,TRUE,399000,https://www.zillow.com/homedetails/8105-4th-Ave-APT-2B-Brooklyn-NY-11209/245044390_zpid/,03:19.3
2276,"3701 Glenwood Rd, Brooklyn, NY 11210",4,6,1944,1930,TRUE,938000,https://www.zillow.com/homedetails/3701-Glenwood-Rd-Brooklyn-NY-11210/30664113_zpid/,03:20.5
2277,"126 Winham Ave, Staten Island, NY 10306",3,,1200,2001,TRUE,498000,https://www.zillow.com/homedetails/126-Winham-Ave-Staten-Island-NY-10306/59820789_zpid/,03:21.8
2278,"1522 Mcdonald St, Bronx, NY 10461",2,6,2170,1955,TRUE,835000,https://www.zillow.com/homedetails/1522-Mcdonald-St-Bronx-NY-10461/145585710_zpid/,03:23.0
2279,"65-39 108th St #F12, Forest Hills, NY 11375",2,6,,1960,TRUE,349000,https://www.zillow.com/homedetails/65-39-108th-St-F12-Forest-Hills-NY-11375/2078232635_zpid/,03:23.9
2280,"166-23 20th Rd, Whitestone, NY 11357",4,6,,1945,TRUE,875000,https://www.zillow.com/homedetails/166-23-20th-Rd-Whitestone-NY-11357/2072763999_zpid/,03:24.8
2281,"260 Pelton Ave, Staten Island, NY 10310",3,6,,1920,TRUE,618000,https://www.zillow.com/homedetails/260-Pelton-Ave-Staten-Island-NY-10310/32274922_zpid/,03:25.7
2282,"167 E 61st St APT 9A, New York, NY 10065",24,6,1400,1983,TRUE,1490000,https://www.zillow.com/homedetails/167-E-61st-St-APT-9A-New-York-NY-10065/2072341567_zpid/,03:26.6
2283,"123 Windsor Pl, Brooklyn, NY 11215",123,6,3389,1920,TRUE,2850000,https://www.zillow.com/homedetails/123-Windsor-Pl-Brooklyn-NY-11215/30588793_zpid/,03:27.5
2284,"2151 5th Ave APT 2A, New York, NY 10037",2,6,721,1920,TRUE,335000,https://www.zillow.com/homedetails/2151-5th-Ave-APT-2A-New-York-NY-10037/121039947_zpid/,03:28.5
2285,"62-02 62nd Rd, Middle Village, NY 11379",3,6,1616,1920,TRUE,749000,https://www.zillow.com/homedetails/62-02-62nd-Rd-Middle-Village-NY-11379/2072667355_zpid/,03:29.4
2286,"189 Bridge St APT 8C, Brooklyn, NY 11201",2,6,800,2006,TRUE,895500,https://www.zillow.com/homedetails/189-Bridge-St-APT-8C-Brooklyn-NY-11201/2117734498_zpid/,03:30.4
2287,"202 W 122nd St, New York, NY 10027",125,6,4875,1910,TRUE,3150000,https://www.zillow.com/homedetails/202-W-122nd-St-New-York-NY-10027/31551978_zpid/,03:31.4
2288,"1221 E 224th St, Bronx, NY 10466",6,6,3316,2006,TRUE,579000,https://www.zillow.com/homedetails/1221-E-224th-St-Bronx-NY-10466/79720869_zpid/,03:32.2
2289,"35F Franklin Ln, Staten Island, NY 10306",3,6,1344,1986,TRUE,499999,https://www.zillow.com/homedetails/35F-Franklin-Ln-Staten-Island-NY-10306/2076688441_zpid/,03:33.4
2290,"1641 E 31st St, Brooklyn, NY 11234",1641,6,2000,1935,TRUE,869000,https://www.zillow.com/homedetails/1641-E-31st-St-Brooklyn-NY-11234/30756787_zpid/,03:34.3
2291,"22 E 67th St, New York, NY 10065",22,,13300,1915,TRUE,27500000,https://www.zillow.com/homedetails/22-E-67th-St-New-York-NY-10065/118328165_zpid/,03:35.3
2292,"65-20 78th Ave, Ridgewood, NY 11385",3,,2000,1920,TRUE,735000,https://www.zillow.com/homedetails/65-20-78th-Ave-Ridgewood-NY-11385/2077892916_zpid/,03:36.2
2293,"46 Manchester Dr, Staten Island, NY 10312",46,6,,1980,TRUE,665000,https://www.zillow.com/homedetails/46-Manchester-Dr-Staten-Island-NY-10312/32362693_zpid/,03:37.0
2294,"369 Beverly Rd, Flushing, NY 11363",5,,2160,1930,TRUE,1095000,https://www.zillow.com/homedetails/369-Beverly-Rd-Flushing-NY-11363/32092688_zpid/,03:38.1
2295,"13210 87th St, Jamaica, NY 11417",4,6,,1965,TRUE,999000,https://www.zillow.com/homedetails/13210-87th-St-Jamaica-NY-11417/32166799_zpid/,03:39.3
2296,"303 Mercer St APT A104, New York, NY 10003",2,6,1369,1900,TRUE,1750000,https://www.zillow.com/homedetails/303-Mercer-St-APT-A104-New-York-NY-10003/72512552_zpid/,03:40.2
2297,"316 Mott St APT 3E, New York, NY 10012",6,6,10985,1900,TRUE,600000,https://www.zillow.com/homedetails/316-Mott-St-APT-3E-New-York-NY-10012/244717607_zpid/,03:41.4
2298,"258 Poultney St, Staten Island, NY 10306",3,6,,1925,TRUE,649000,https://www.zillow.com/homedetails/258-Poultney-St-Staten-Island-NY-10306/32332752_zpid/,03:42.3
2299,"86 Crooke Ave, Brooklyn, NY 11226",2,6,1870,1910,TRUE,1125000,https://www.zillow.com/homedetails/86-Crooke-Ave-Brooklyn-NY-11226/30665718_zpid/,03:43.4
2300,"31-70 138th St #1E, Flushing, NY 11354",2,6,1100,1955,TRUE,375000,https://www.zillow.com/homedetails/31-70-138th-St-1E-Flushing-NY-11354/2076982177_zpid/,03:44.3
2301,"229 E 28th St APT 2B, New York, NY 10016",1,6,,1962,TRUE,390000,https://www.zillow.com/homedetails/229-E-28th-St-APT-2B-New-York-NY-10016/111375424_zpid/,03:45.2
2302,"21007 34th Rd, Flushing, NY 11361",40,6,1737,1935,TRUE,1150000,https://www.zillow.com/homedetails/21007-34th-Rd-Flushing-NY-11361/32060365_zpid/,03:46.2
2303,"157 Anderson St, Staten Island, NY 10305",4,6,1441,1920,TRUE,499999,https://www.zillow.com/homedetails/157-Anderson-St-Staten-Island-NY-10305/32318756_zpid/,03:47.3
2304,"8900 170th St, Jamaica, NY 11432",0,6,,1975,TRUE,99000,https://www.zillow.com/homedetails/8900-170th-St-Jamaica-NY-11432/245453247_zpid/,03:48.5
2305,"2728 Kingsbridge Ter, Bronx, NY 10463",6,6,3111,2005,TRUE,1150000,https://www.zillow.com/homedetails/2728-Kingsbridge-Ter-Bronx-NY-10463/83177958_zpid/,03:49.5
2306,"547 W 47th St #530, New York, NY 10036",1,6,672,2020,TRUE,1305000,https://www.zillow.com/homedetails/547-W-47th-St-530-New-York-NY-10036/2072319513_zpid/,03:50.4
2307,"420 E 51st St APT 5C, New York, NY 10022",2,6,1250,1962,TRUE,425000,https://www.zillow.com/homedetails/420-E-51st-St-APT-5C-New-York-NY-10022/244868772_zpid/,03:51.2
2308,"854 Intervale Ave APT 10, Bronx, NY 10459",2,6,800,1931,TRUE,140000,https://www.zillow.com/homedetails/854-Intervale-Ave-APT-10-Bronx-NY-10459/215948914_zpid/,03:52.1
2309,"43 Paris Ct, Staten Island, NY 10310",3,6,,2003,TRUE,299000,https://www.zillow.com/homedetails/43-Paris-Ct-Staten-Island-NY-10310/316675090_zpid/,03:52.9
2310,"92-42 218th Pl, Queens Village, NY 11428",3,6,,1920,TRUE,629000,https://www.zillow.com/homedetails/92-42-218th-Pl-Queens-Village-NY-11428/2072480420_zpid/,03:53.7
2311,"42 Main St #5AB, Brooklyn, NY 11201",42,6,1330,2002,TRUE,1995000,https://www.zillow.com/homedetails/42-Main-St-5AB-Brooklyn-NY-11201/2072436368_zpid/,03:54.4
2312,"114 W 13th St, New York, NY 10011",40,,5165,1848,TRUE,10995000,https://www.zillow.com/homedetails/114-W-13th-St-New-York-NY-10011/31499907_zpid/,03:55.2
2313,"154 Wythe Ave, Brooklyn, NY 11249",4,6,1920,1899,TRUE,3100000,https://www.zillow.com/homedetails/154-Wythe-Ave-Brooklyn-NY-11249/30618414_zpid/,03:56.3
2314,"114 E 10th St, New York, NY 10003",6,,3440,1899,TRUE,8600000,https://www.zillow.com/homedetails/114-E-10th-St-New-York-NY-10003/31496806_zpid/,03:57.4
2315,"33-45 94th St APT 6E, Jackson Heights, NY 11372",1,6,700,1959,TRUE,279000,https://www.zillow.com/homedetails/33-45-94th-St-APT-6E-Jackson-Heights-NY-11372/80622578_zpid/,03:58.5
2316,"246 Sumpter St APT 3C, Brooklyn, NY 11233",3,6,,1900,TRUE,399900,https://www.zillow.com/homedetails/246-Sumpter-St-APT-3C-Brooklyn-NY-11233/2085394105_zpid/,03:59.4
2317,"70-23 72nd St, Ridgewood, NY 11385",5,6,,1925,TRUE,728888,https://www.zillow.com/homedetails/70-23-72nd-St-Ridgewood-NY-11385/2072816468_zpid/,04:00.6
2318,"431 E 6th St APT 4, New York, NY 10009",431,6,1100,1920,TRUE,1500000,https://www.zillow.com/homedetails/431-E-6th-St-APT-4-New-York-NY-10009/2075433769_zpid/,04:01.7
2319,"3104 Netherland Ave, Bronx, NY 10463",1,,3850,1910,TRUE,2498000,https://www.zillow.com/homedetails/3104-Netherland-Ave-Bronx-NY-10463/29851733_zpid/,04:02.7
2320,"913 Dean Ave, Bronx, NY 10465",3,6,1190,1930,TRUE,675000,https://www.zillow.com/homedetails/913-Dean-Ave-Bronx-NY-10465/29845990_zpid/,04:03.7
2321,"260 Pelton Ave, Staten Island, NY 10310",3,6,,1920,TRUE,618000,https://www.zillow.com/homedetails/260-Pelton-Ave-Staten-Island-NY-10310/32274922_zpid/,04:04.7
2322,"167 E 61st St APT 9A, New York, NY 10065",24,6,1400,1983,TRUE,1490000,https://www.zillow.com/homedetails/167-E-61st-St-APT-9A-New-York-NY-10065/2072341567_zpid/,04:05.6
2323,"123 Windsor Pl, Brooklyn, NY 11215",123,6,3389,1920,TRUE,2850000,https://www.zillow.com/homedetails/123-Windsor-Pl-Brooklyn-NY-11215/30588793_zpid/,04:06.5
2324,"2151 5th Ave APT 2A, New York, NY 10037",2,6,721,1920,TRUE,335000,https://www.zillow.com/homedetails/2151-5th-Ave-APT-2A-New-York-NY-10037/121039947_zpid/,04:07.5
2325,"62-02 62nd Rd, Middle Village, NY 11379",3,6,1616,1920,TRUE,749000,https://www.zillow.com/homedetails/62-02-62nd-Rd-Middle-Village-NY-11379/2072667355_zpid/,04:08.5
2326,"189 Bridge St APT 8C, Brooklyn, NY 11201",2,6,800,2006,TRUE,895500,https://www.zillow.com/homedetails/189-Bridge-St-APT-8C-Brooklyn-NY-11201/2117734498_zpid/,04:09.3
2327,"202 W 122nd St, New York, NY 10027",125,6,4875,1910,TRUE,3150000,https://www.zillow.com/homedetails/202-W-122nd-St-New-York-NY-10027/31551978_zpid/,04:10.9
2328,"1221 E 224th St, Bronx, NY 10466",6,6,3316,2006,TRUE,579000,https://www.zillow.com/homedetails/1221-E-224th-St-Bronx-NY-10466/79720869_zpid/,04:12.0
2329,"35F Franklin Ln, Staten Island, NY 10306",3,6,1344,1986,TRUE,499999,https://www.zillow.com/homedetails/35F-Franklin-Ln-Staten-Island-NY-10306/2076688441_zpid/,04:13.1
2330,"1641 E 31st St, Brooklyn, NY 11234",1641,6,2000,1935,TRUE,869000,https://www.zillow.com/homedetails/1641-E-31st-St-Brooklyn-NY-11234/30756787_zpid/,04:13.9
2331,"22 E 67th St, New York, NY 10065",22,,13300,1915,TRUE,27500000,https://www.zillow.com/homedetails/22-E-67th-St-New-York-NY-10065/118328165_zpid/,04:15.3
2332,"65-20 78th Ave, Ridgewood, NY 11385",3,,2000,1920,TRUE,735000,https://www.zillow.com/homedetails/65-20-78th-Ave-Ridgewood-NY-11385/2077892916_zpid/,04:16.6
2333,"46 Manchester Dr, Staten Island, NY 10312",46,6,,1980,TRUE,665000,https://www.zillow.com/homedetails/46-Manchester-Dr-Staten-Island-NY-10312/32362693_zpid/,04:17.5
2334,"369 Beverly Rd, Flushing, NY 11363",5,,2160,1930,TRUE,1095000,https://www.zillow.com/homedetails/369-Beverly-Rd-Flushing-NY-11363/32092688_zpid/,04:18.5
2335,"13210 87th St, Jamaica, NY 11417",4,6,,1965,TRUE,999000,https://www.zillow.com/homedetails/13210-87th-St-Jamaica-NY-11417/32166799_zpid/,04:19.3
2336,"303 Mercer St APT A104, New York, NY 10003",2,6,1369,1900,TRUE,1750000,https://www.zillow.com/homedetails/303-Mercer-St-APT-A104-New-York-NY-10003/72512552_zpid/,04:20.7
2337,"316 Mott St APT 3E, New York, NY 10012",6,6,10985,1900,TRUE,600000,https://www.zillow.com/homedetails/316-Mott-St-APT-3E-New-York-NY-10012/244717607_zpid/,04:22.4
2338,"258 Poultney St, Staten Island, NY 10306",3,6,,1925,TRUE,649000,https://www.zillow.com/homedetails/258-Poultney-St-Staten-Island-NY-10306/32332752_zpid/,04:23.5
2339,"86 Crooke Ave, Brooklyn, NY 11226",2,6,1870,1910,TRUE,1125000,https://www.zillow.com/homedetails/86-Crooke-Ave-Brooklyn-NY-11226/30665718_zpid/,04:24.6
2340,"31-70 138th St #1E, Flushing, NY 11354",2,6,1100,1955,TRUE,375000,https://www.zillow.com/homedetails/31-70-138th-St-1E-Flushing-NY-11354/2076982177_zpid/,04:25.9
2341,"229 E 28th St APT 2B, New York, NY 10016",1,6,,1962,TRUE,390000,https://www.zillow.com/homedetails/229-E-28th-St-APT-2B-New-York-NY-10016/111375424_zpid/,04:26.7
2342,"21007 34th Rd, Flushing, NY 11361",40,6,1737,1935,TRUE,1150000,https://www.zillow.com/homedetails/21007-34th-Rd-Flushing-NY-11361/32060365_zpid/,04:27.7
2343,"157 Anderson St, Staten Island, NY 10305",4,6,1441,1920,TRUE,499999,https://www.zillow.com/homedetails/157-Anderson-St-Staten-Island-NY-10305/32318756_zpid/,04:28.6
2344,"8900 170th St, Jamaica, NY 11432",0,6,,1975,TRUE,99000,https://www.zillow.com/homedetails/8900-170th-St-Jamaica-NY-11432/245453247_zpid/,04:29.6
2345,"2728 Kingsbridge Ter, Bronx, NY 10463",6,6,3111,2005,TRUE,1150000,https://www.zillow.com/homedetails/2728-Kingsbridge-Ter-Bronx-NY-10463/83177958_zpid/,04:30.4
2346,"547 W 47th St #530, New York, NY 10036",1,6,672,2020,TRUE,1305000,https://www.zillow.com/homedetails/547-W-47th-St-530-New-York-NY-10036/2072319513_zpid/,04:31.6
2347,"420 E 51st St APT 5C, New York, NY 10022",2,6,1250,1962,TRUE,425000,https://www.zillow.com/homedetails/420-E-51st-St-APT-5C-New-York-NY-10022/244868772_zpid/,04:32.4
2348,"854 Intervale Ave APT 10, Bronx, NY 10459",2,6,800,1931,TRUE,140000,https://www.zillow.com/homedetails/854-Intervale-Ave-APT-10-Bronx-NY-10459/215948914_zpid/,04:33.5
2349,"43 Paris Ct, Staten Island, NY 10310",3,6,,2003,TRUE,299000,https://www.zillow.com/homedetails/43-Paris-Ct-Staten-Island-NY-10310/316675090_zpid/,04:34.2
2350,"92-42 218th Pl, Queens Village, NY 11428",3,6,,1920,TRUE,629000,https://www.zillow.com/homedetails/92-42-218th-Pl-Queens-Village-NY-11428/2072480420_zpid/,04:35.1
2351,"42 Main St #5AB, Brooklyn, NY 11201",42,6,1330,2002,TRUE,1995000,https://www.zillow.com/homedetails/42-Main-St-5AB-Brooklyn-NY-11201/2072436368_zpid/,04:35.8
2352,"114 W 13th St, New York, NY 10011",40,,5165,1848,TRUE,10995000,https://www.zillow.com/homedetails/114-W-13th-St-New-York-NY-10011/31499907_zpid/,04:37.0
2353,"154 Wythe Ave, Brooklyn, NY 11249",4,6,1920,1899,TRUE,3100000,https://www.zillow.com/homedetails/154-Wythe-Ave-Brooklyn-NY-11249/30618414_zpid/,04:38.0
2354,"114 E 10th St, New York, NY 10003",6,,3440,1899,TRUE,8600000,https://www.zillow.com/homedetails/114-E-10th-St-New-York-NY-10003/31496806_zpid/,04:38.9
2355,"33-45 94th St APT 6E, Jackson Heights, NY 11372",1,6,700,1959,TRUE,279000,https://www.zillow.com/homedetails/33-45-94th-St-APT-6E-Jackson-Heights-NY-11372/80622578_zpid/,04:40.5
2356,"246 Sumpter St APT 3C, Brooklyn, NY 11233",3,6,,1900,TRUE,399900,https://www.zillow.com/homedetails/246-Sumpter-St-APT-3C-Brooklyn-NY-11233/2085394105_zpid/,04:41.2
2357,"70-23 72nd St, Ridgewood, NY 11385",5,6,,1925,TRUE,728888,https://www.zillow.com/homedetails/70-23-72nd-St-Ridgewood-NY-11385/2072816468_zpid/,04:42.6
2358,"431 E 6th St APT 4, New York, NY 10009",431,6,1100,1920,TRUE,1500000,https://www.zillow.com/homedetails/431-E-6th-St-APT-4-New-York-NY-10009/2075433769_zpid/,04:43.7
2359,"3104 Netherland Ave, Bronx, NY 10463",1,,3850,1910,TRUE,2498000,https://www.zillow.com/homedetails/3104-Netherland-Ave-Bronx-NY-10463/29851733_zpid/,04:44.5
2360,"913 Dean Ave, Bronx, NY 10465",3,6,1190,1930,TRUE,675000,https://www.zillow.com/homedetails/913-Dean-Ave-Bronx-NY-10465/29845990_zpid/,04:45.6
2361,"260 Pelton Ave, Staten Island, NY 10310",3,6,,1920,TRUE,618000,https://www.zillow.com/homedetails/260-Pelton-Ave-Staten-Island-NY-10310/32274922_zpid/,04:46.6
2362,"167 E 61st St APT 9A, New York, NY 10065",24,6,1400,1983,TRUE,1490000,https://www.zillow.com/homedetails/167-E-61st-St-APT-9A-New-York-NY-10065/2072341567_zpid/,04:47.9
2363,"123 Windsor Pl, Brooklyn, NY 11215",123,6,3389,1920,TRUE,2850000,https://www.zillow.com/homedetails/123-Windsor-Pl-Brooklyn-NY-11215/30588793_zpid/,04:49.0
2364,"2151 5th Ave APT 2A, New York, NY 10037",2,6,721,1920,TRUE,335000,https://www.zillow.com/homedetails/2151-5th-Ave-APT-2A-New-York-NY-10037/121039947_zpid/,04:49.8
2365,"62-02 62nd Rd, Middle Village, NY 11379",3,6,1616,1920,TRUE,749000,https://www.zillow.com/homedetails/62-02-62nd-Rd-Middle-Village-NY-11379/2072667355_zpid/,04:51.0
2366,"189 Bridge St APT 8C, Brooklyn, NY 11201",2,6,800,2006,TRUE,895500,https://www.zillow.com/homedetails/189-Bridge-St-APT-8C-Brooklyn-NY-11201/2117734498_zpid/,04:51.8
2367,"202 W 122nd St, New York, NY 10027",125,6,4875,1910,TRUE,3150000,https://www.zillow.com/homedetails/202-W-122nd-St-New-York-NY-10027/31551978_zpid/,04:52.6
2368,"1221 E 224th St, Bronx, NY 10466",6,6,3316,2006,TRUE,579000,https://www.zillow.com/homedetails/1221-E-224th-St-Bronx-NY-10466/79720869_zpid/,04:53.5
2369,"35F Franklin Ln, Staten Island, NY 10306",3,6,1344,1986,TRUE,499999,https://www.zillow.com/homedetails/35F-Franklin-Ln-Staten-Island-NY-10306/2076688441_zpid/,04:54.4
2370,"1641 E 31st St, Brooklyn, NY 11234",1641,6,2000,1935,TRUE,869000,https://www.zillow.com/homedetails/1641-E-31st-St-Brooklyn-NY-11234/30756787_zpid/,04:55.5
2371,"22 E 67th St, New York, NY 10065",22,,13300,1915,TRUE,27500000,https://www.zillow.com/homedetails/22-E-67th-St-New-York-NY-10065/118328165_zpid/,04:56.8
2372,"65-20 78th Ave, Ridgewood, NY 11385",3,,2000,1920,TRUE,735000,https://www.zillow.com/homedetails/65-20-78th-Ave-Ridgewood-NY-11385/2077892916_zpid/,04:57.9
2373,"46 Manchester Dr, Staten Island, NY 10312",46,6,,1980,TRUE,665000,https://www.zillow.com/homedetails/46-Manchester-Dr-Staten-Island-NY-10312/32362693_zpid/,05:00.3
2374,"369 Beverly Rd, Flushing, NY 11363",5,,2160,1930,TRUE,1095000,https://www.zillow.com/homedetails/369-Beverly-Rd-Flushing-NY-11363/32092688_zpid/,05:01.3
2375,"13210 87th St, Jamaica, NY 11417",4,6,,1965,TRUE,999000,https://www.zillow.com/homedetails/13210-87th-St-Jamaica-NY-11417/32166799_zpid/,05:02.8
2376,"303 Mercer St APT A104, New York, NY 10003",2,6,1369,1900,TRUE,1750000,https://www.zillow.com/homedetails/303-Mercer-St-APT-A104-New-York-NY-10003/72512552_zpid/,05:04.0
2377,"316 Mott St APT 3E, New York, NY 10012",6,6,10985,1900,TRUE,600000,https://www.zillow.com/homedetails/316-Mott-St-APT-3E-New-York-NY-10012/244717607_zpid/,05:05.0
2378,"258 Poultney St, Staten Island, NY 10306",3,6,,1925,TRUE,649000,https://www.zillow.com/homedetails/258-Poultney-St-Staten-Island-NY-10306/32332752_zpid/,05:06.7
2379,"86 Crooke Ave, Brooklyn, NY 11226",2,6,1870,1910,TRUE,1125000,https://www.zillow.com/homedetails/86-Crooke-Ave-Brooklyn-NY-11226/30665718_zpid/,05:07.7
2380,"31-70 138th St #1E, Flushing, NY 11354",2,6,1100,1955,TRUE,375000,https://www.zillow.com/homedetails/31-70-138th-St-1E-Flushing-NY-11354/2076982177_zpid/,05:08.6
2381,"229 E 28th St APT 2B, New York, NY 10016",1,6,,1962,TRUE,390000,https://www.zillow.com/homedetails/229-E-28th-St-APT-2B-New-York-NY-10016/111375424_zpid/,05:09.5
