id,home_id,date,value
2186,203,1.26935E+12,384100
2187,203,1.23782E+12,424658
2188,204,1.55335E+12,1301409
2189,204,1.52181E+12,1313329
2190,204,1.49028E+12,1219434
2191,204,1.45874E+12,1187307
2192,204,1.42712E+12,917342
2193,204,1.39558E+12,300000
2194,205,1.55335E+12,455465
2195,205,1.52181E+12,398486
2196,205,1.49028E+12,362260
2197,205,1.45874E+12,350617
2198,205,1.42712E+12,318743
2199,205,1.39558E+12,289766
2200,205,1.36405E+12,263424
2201,205,1.33251E+12,239752
2202,205,1.30089E+12,252916
2203,205,1.26935E+12,254352
2204,205,1.23782E+12,301552
2205,205,1.20628E+12,249122
2206,205,1.17466E+12,250455
2207,205,1.14313E+12,242049
2208,207,1.55335E+12,527297
2209,207,1.52181E+12,527297
2210,207,1.49028E+12,538551
2211,207,1.45874E+12,431523
2212,208,1.55335E+12,269516
2213,208,1.52181E+12,249524
2214,208,1.49028E+12,211495
2215,208,1.45874E+12,193840
2216,208,1.42712E+12,177427
2217,208,1.39558E+12,179897
2218,208,1.36405E+12,162207
2219,208,1.33251E+12,162207
2220,209,1.55335E+12,495911
2221,209,1.52181E+12,584973
2222,209,1.49028E+12,120252
2223,210,1.55335E+12,638000
2224,210,1.52181E+12,579975
2225,210,1.49028E+12,488089
2226,210,1.45874E+12,506070
2227,211,1.55335E+12,178339
2228,211,1.52181E+12,161744
2229,211,1.49028E+12,158763
2230,211,1.45874E+12,133297
2231,211,1.42712E+12,128217
2232,211,1.39558E+12,108888
2233,211,1.36405E+12,113362
2234,211,1.33251E+12,113362
2235,211,1.30089E+12,113362
2236,211,1.26935E+12,113362
2237,211,1.23782E+12,121642
2238,211,1.20628E+12,110584
2239,211,1.17466E+12,100531
2240,211,1.14313E+12,104465
2241,212,1.55335E+12,1637000
2242,212,1.52181E+12,1637000
2243,212,1.49028E+12,1204942
2244,212,1.45874E+12,1204942
2245,212,1.42712E+12,1204942
2246,212,1.39558E+12,1378218
2247,212,1.36405E+12,1380976
2248,212,1.33251E+12,1631040
2249,212,1.30089E+12,735124
2250,212,1.26935E+12,710792
2251,212,1.23782E+12,716349
2252,212,1.20628E+12,721903
2253,212,1.17466E+12,694706
2254,212,1.14313E+12,631551
2255,212,1.11159E+12,574137
2256,213,1.55335E+12,82500
2257,213,1.52181E+12,82500
2258,213,1.49028E+12,32500
2259,213,1.45874E+12,32500
2260,213,1.42712E+12,32500
2261,213,1.39558E+12,6825
2262,214,1.55335E+12,321839
2263,214,1.52181E+12,270500
2264,214,1.49028E+12,246000
2265,214,1.45874E+12,292970
2266,214,1.42712E+12,266336
2267,214,1.39558E+12,242124
2268,214,1.36405E+12,202210
2269,214,1.33251E+12,191808
2270,214,1.30089E+12,218808
2271,214,1.26935E+12,218808
2272,214,1.23782E+12,210745
2273,214,1.20628E+12,191586
2274,214,1.17466E+12,174169
2275,214,1.14313E+12,158335
2276,214,1.11159E+12,127554
2277,215,1.55335E+12,513900
2278,215,1.52181E+12,508440
2279,215,1.49028E+12,495500
2280,215,1.45874E+12,462030
2281,215,1.42712E+12,438740
2282,215,1.39558E+12,386200
2283,215,1.36405E+12,35000
2284,216,1.55335E+12,306341
2285,216,1.52181E+12,226153
2286,216,1.49028E+12,205594
2287,216,1.45874E+12,186904
2288,216,1.42712E+12,169913
2289,216,1.39558E+12,154466
2290,216,1.36405E+12,149826
2291,216,1.33251E+12,136205
2292,216,1.30089E+12,145840
2293,216,1.26935E+12,145840
2294,216,1.23782E+12,138774
2295,216,1.20628E+12,173027
2296,216,1.17466E+12,164463
2297,216,1.14313E+12,149512
2298,216,1.11159E+12,135920
2299,216,1.0169E+12,96209
2300,217,1.55335E+12,284997
2301,217,1.52181E+12,267758
2302,217,1.49028E+12,245285
2303,217,1.45874E+12,223521
2304,217,1.42712E+12,199000
2305,217,1.39558E+12,189685
2306,217,1.36405E+12,156517
2307,217,1.33251E+12,151153
2308,217,1.30089E+12,163414
2309,217,1.26935E+12,163414
2310,217,1.23782E+12,162648
2311,217,1.20628E+12,149620
2312,217,1.17466E+12,141824
2313,217,1.14313E+12,137959
2314,217,1.11159E+12,122561
2315,217,1.0169E+12,118395
2316,218,1.55335E+12,358131
2317,218,1.52181E+12,313038
2318,218,1.49028E+12,295640
2319,218,1.45874E+12,268764
2320,218,1.42712E+12,244331
2321,218,1.39558E+12,223781
2322,218,1.36405E+12,208875
2323,218,1.33251E+12,194497
2324,218,1.30089E+12,192100
2325,218,1.26935E+12,210074
2326,218,1.23782E+12,204587
2327,218,1.20628E+12,185988
