id,address,bedrooms,bathrooms,sq_ft,year_built,for_sale,current_price,zillow_url,last_modified
750,"2509 Mcdonald Way, Austin, TX 78754",2509,6,1454,2014,TRUE,365000,https://www.zillow.com/homedetails/2509-Mcdonald-Way-Austin-TX-78754/119617406_zpid/,15:21.0
751,"12521 Stoney Ridge Bnd, Del Valle, TX 78617",1,6,2417,2017,TRUE,335000,https://www.zillow.com/homedetails/12521-Stoney-Ridge-Bnd-Del-Valle-TX-78617/251030120_zpid/,15:22.3
752,"12828 Appaloosa Chase Dr, Austin, TX 78732",12828,6,2413,2005,TRUE,577000,https://www.zillow.com/homedetails/12828-Appaloosa-Chase-Dr-Austin-TX-78732/70337521_zpid/,15:23.2
753,"6718 Silvermine Dr APT 801, Austin, TX 78736",2,6,1072,1973,TRUE,229000,https://www.zillow.com/homedetails/6718-Silvermine-Dr-APT-801-Austin-TX-78736/29475986_zpid/,15:24.3
754,"1607 Manana St, Austin, TX 78730",8,6,10887,2003,TRUE,10995000,https://www.zillow.com/homedetails/1607-Manana-St-Austin-TX-78730/64472521_zpid/,15:25.3
755,"1904 Chasewood Dr, Austin, TX 78727",4,6,2590,2000,TRUE,478500,https://www.zillow.com/homedetails/1904-Chasewood-Dr-Austin-TX-78727/29445443_zpid/,15:26.4
756,"12611 Cedar St, Austin, TX 78732",5,6,5630,2001,TRUE,2099000,https://www.zillow.com/homedetails/12611-Cedar-St-Austin-TX-78732/29363504_zpid/,15:27.7
757,"1917 E 38th St, Austin, TX 78723",3,6,1784,1961,TRUE,680000,https://www.zillow.com/homedetails/1917-E-38th-St-Austin-TX-78723/29394979_zpid/,15:28.5
758,"2203 Melissa Oaks Ln, Austin, TX 78744",2,,1333,2006,TRUE,350000,https://www.zillow.com/homedetails/2203-Melissa-Oaks-Ln-Austin-TX-78744/70343416_zpid/,15:29.6
759,"11800 Mira Vista Way #VH-74, Austin, TX 78726",3,6,2531,2012,TRUE,650000,https://www.zillow.com/homedetails/11800-Mira-Vista-Way-VH-74-Austin-TX-78726/119623469_zpid/,15:30.8
760,"1702 Newning Ave #B, Austin, TX 78704",3,6,2247,1997,TRUE,799000,https://www.zillow.com/homedetails/1702-Newning-Ave-B-Austin-TX-78704/29459236_zpid/,15:31.8
761,"175 Blazing Star Dr, Austin, TX 78737",5,6,4119,2006,TRUE,650000,https://www.zillow.com/homedetails/175-Blazing-Star-Dr-Austin-TX-78737/80075293_zpid/,15:33.1
762,"The Midland Plan, Forest Bluff",1,,2170,2021,TRUE,303990,https://www.zillow.com/community/forest-bluff/2077808915_zpid/,15:34.4
763,"12002 Trotwood Dr, Austin, TX 78753",12002,6,1176,1986,TRUE,325000,https://www.zillow.com/homedetails/12002-Trotwood-Dr-Austin-TX-78753/29435580_zpid/,15:35.5
764,"14004 Osmarea Dr, Austin, TX 78717",3,,2541,2017,TRUE,499000,https://www.zillow.com/homedetails/14004-Osmarea-Dr-Austin-TX-78717/250924084_zpid/,15:36.7
765,"3305 S Pleasant Valley Rd, Austin, TX 78741",2017,6,2177,1964,TRUE,699000,https://www.zillow.com/homedetails/3305-S-Pleasant-Valley-Rd-Austin-TX-78741/29465376_zpid/,15:37.6
766,"2900 S Lakeline Blvd UNIT 122, Cedar Park, TX 78613",2,6,1564,2004,TRUE,1775,https://www.zillow.com/homedetails/2900-S-Lakeline-Blvd-UNIT-122-Cedar-Park-TX-78613/2072316016_zpid/,15:38.6
767,"1705 Harliquin Run, Austin, TX 78758",3,6,1516,1979,TRUE,285000,https://www.zillow.com/homedetails/1705-Harliquin-Run-Austin-TX-78758/29430094_zpid/,15:39.6
768,"3311 Werner Ave, Austin, TX 78722",2000,6,1336,1947,TRUE,595000,https://www.zillow.com/homedetails/3311-Werner-Ave-Austin-TX-78722/29396339_zpid/,15:40.8
769,"3902 Veldt Dr, Austin, TX 78725",0,0,,3902,TRUE,60000,https://www.zillow.com/homedetails/3902-Veldt-Dr-Austin-TX-78725/2072346175_zpid/,15:42.1
770,"5702 Teri Rd, Austin, TX 78744",5923,6,1571,1997,TRUE,310000,https://www.zillow.com/homedetails/5702-Teri-Rd-Austin-TX-78744/29468152_zpid/,15:43.5
771,"9110 Wagtail Dr, Austin, TX 78748",2,,1224,1982,TRUE,335000,https://www.zillow.com/homedetails/9110-Wagtail-Dr-Austin-TX-78748/29506932_zpid/,15:44.9
772,"7502 Barcelona Dr, Austin, TX 78752",7502,6,1626,1969,TRUE,499000,https://www.zillow.com/homedetails/7502-Barcelona-Dr-Austin-TX-78752/29413829_zpid/,15:46.1
773,"204 E 30th St #204, Austin, TX 78705",3,6,900,1950,TRUE,374900,https://www.zillow.com/homedetails/204-E-30th-St-204-Austin-TX-78705/2072310211_zpid/,15:47.1
